Customer ID,gross_invoicing,credit_notes,n_invoices,last_activity,top_line_concentration,net_ledger,funding_in_use,dilution_rate,days_since_activity,dilution_component,concentration_component,dormancy_component,risk_score,priority
17448,14556.97,4364.24,54,2011-07-18 12:26:00,0.013993296681933122,10192.73,8154.184,0.2998041488029446,144,0.4997,0.0035,0.25,0.7532,6141.73
17449,4951.15,16.0,14,2011-12-07 16:56:00,0.04108136493541905,4935.15,3948.12,0.0032315724629631503,1,0.0054,0.0103,0.0028,0.0185,73.04
17450,246973.09,13393.699999999999,61,2011-12-01 13:29:00,0.06403215832137826,233579.38999999998,186863.512,0.05423141444276378,7,0.0904,0.016,0.0194,0.1258,23507.43
17451,1721.4,72.45,10,2011-12-08 15:02:00,0.05228302544440571,1648.95,1319.16,0.042087835482746604,0,0.0701,0.0131,0.0,0.0832,109.75
17453,486.71999999999997,0.0,2,2011-11-22 09:42:00,0.1257396449704142,486.71999999999997,389.376,0.0,17,0.0,0.0314,0.0472,0.0786,30.6
17454,1547.94,15.299999999999999,11,2011-05-31 13:58:00,0.051423181777071454,1532.64,1226.112,0.009884104035040116,191,0.0165,0.0129,0.25,0.2794,342.58
17455,131.7,0.0,1,2011-05-20 12:31:00,0.15110098709187547,131.7,105.36,0.0,203,0.0,0.0378,0.25,0.2878,30.32
17456,1225.42,0.0,2,2010-12-09 15:23:00,0.07222013676943416,1225.42,980.3360000000001,0.0,364,0.0,0.0181,0.25,0.2681,262.83
17457,5984.8099999999995,185.8,18,2011-08-05 12:48:00,0.17544416614729622,5799.009999999999,4639.208,0.031045262923969186,126,0.0517,0.0439,0.25,0.3456,1603.31
17458,529.58,0.0,2,2011-11-24 13:01:00,0.06231353147777484,529.58,423.66400000000004,0.0,14,0.0,0.0156,0.0389,0.0545,23.09
17459,657.3,0.0,2,2011-10-27 13:25:00,0.07606876616461282,657.3,525.84,0.0,42,0.0,0.019,0.1167,0.1357,71.36
17460,2228.27,220.87,21,2011-09-22 10:58:00,0.14298087754177008,2007.4,1605.92,0.09912174018408901,78,0.1652,0.0357,0.2167,0.4176,670.63
17461,757.46,0.0,3,2011-11-17 10:21:00,0.039209991286668605,757.46,605.9680000000001,0.0,22,0.0,0.0098,0.0611,0.0709,42.96
17462,675.69,12.75,3,2011-10-19 13:36:00,0.15095679971584602,662.94,530.3520000000001,0.018869599964480753,50,0.0314,0.0377,0.1389,0.208,110.31
17463,2557.91,20.0,9,2011-11-23 13:40:00,0.029907228948633846,2537.91,2030.328,0.00781888338526375,15,0.013,0.0075,0.0417,0.0622,126.29
17464,1000.94,121.19999999999999,4,2011-07-04 13:19:00,0.19022119207944532,879.74,703.792,0.12108617899174774,157,0.2018,0.0476,0.25,0.4994,351.47
17465,2542.79,9.15,9,2010-10-10 11:56:00,0.037714478977815706,2533.64,2026.912,0.0035984096209281933,425,0.006,0.0094,0.25,0.2654,537.94
17466,763.28,0.0,2,2011-11-29 13:15:00,0.050112671627711984,763.28,610.624,0.0,9,0.0,0.0125,0.025,0.0375,22.9
17467,102.6,0.0,1,2010-11-09 12:58:00,0.38791423001949316,102.6,82.08,0.0,394,0.0,0.097,0.25,0.347,28.48
17468,194.8,0.0,3,2011-11-29 15:33:00,0.15400410677618068,194.8,155.84000000000003,0.0,9,0.0,0.0385,0.025,0.0635,9.9
17469,5051.25,92.91,22,2011-11-23 13:15:00,0.03165553080920564,4958.34,3966.6720000000005,0.018393466963622866,15,0.0307,0.0079,0.0417,0.0803,318.52
17470,2804.87,0.0,11,2011-10-26 12:42:00,0.0727306434879335,2804.87,2243.896,0.0,44,0.0,0.0182,0.1222,0.1404,315.04
17471,321.65000000000003,0.0,1,2010-08-22 11:53:00,0.09513446292554016,321.65000000000003,257.32000000000005,0.0,474,0.0,0.0238,0.25,0.2738,70.45
17472,935.1,0.0,4,2011-06-01 14:57:00,0.042348411934552445,935.1,748.08,0.0,190,0.0,0.0106,0.25,0.2606,194.95
17473,607.0,14.850000000000001,3,2010-11-03 13:30:00,0.13344316309719934,592.15,473.72,0.024464579901153215,400,0.0408,0.0334,0.25,0.3242,153.58
17474,1047.0,0.0,1,2010-04-19 10:43:00,0.2922636103151863,1047.0,837.6,0.0,599,0.0,0.0731,0.25,0.3231,270.63
17475,194.37,0.0,1,2011-09-21 14:55:00,0.13427998147862322,194.37,155.496,0.0,78,0.0,0.0336,0.2167,0.2503,38.92
17476,489.86,43.349999999999994,4,2010-11-11 19:11:00,0.10411137876127873,446.51,357.208,0.0884946719470869,392,0.1475,0.026,0.25,0.4235,151.28
17477,1144.3,65.30000000000001,5,2010-04-06 10:06:00,0.0891374639517609,1079.0,863.2,0.05706545486323518,612,0.0951,0.0223,0.25,0.3674,317.14
17478,1272.8,0.0,2,2010-10-27 15:01:00,0.07000314267756128,1272.8,1018.24,0.0,407,0.0,0.0175,0.25,0.2675,272.38
17479,389.26000000000005,0.0,1,2010-03-17 09:26:00,0.15259723578071213,389.26000000000005,311.4080000000001,0.0,632,0.0,0.0381,0.25,0.2881,89.72
17480,902.03,5.3100000000000005,3,2011-09-27 10:21:00,0.05886722171102958,896.72,717.3760000000001,0.005886722171102958,73,0.0098,0.0147,0.2028,0.2273,163.06
17481,1255.59,6.25,5,2011-12-06 12:28:00,0.042290875206078424,1249.34,999.472,0.004977739548738044,3,0.0083,0.0106,0.0083,0.0272,27.19
17482,778.19,0.0,2,2010-08-09 15:33:00,0.06784975391613872,778.19,622.5520000000001,0.0,486,0.0,0.017,0.25,0.267,166.22
17483,591.73,0.0,4,2011-10-05 13:10:00,0.145505551518429,591.73,473.384,0.0,64,0.0,0.0364,0.1778,0.2142,101.4
17484,209.57,0.0,2,2010-05-12 15:41:00,0.14601326525743188,209.57,167.656,0.0,575,0.0,0.0365,0.25,0.2865,48.03
17486,396.87,0.0,1,2011-03-23 14:00:00,0.06349686295260414,396.87,317.49600000000004,0.0,260,0.0,0.0159,0.25,0.2659,84.42
17487,160.55,0.0,1,2009-12-11 15:06:00,0.18498909996885707,160.55,128.44000000000003,0.0,727,0.0,0.0462,0.25,0.2962,38.04
17488,336.5,0.0,1,2010-03-08 14:07:00,0.08915304606240713,336.5,269.2,0.0,640,0.0,0.0223,0.25,0.2723,73.3
17489,376.64,0.0,2,2011-10-12 08:56:00,0.0796516567544605,376.64,301.312,0.0,58,0.0,0.0199,0.1611,0.181,54.54
17490,2750.5,165.44,13,2011-12-09 09:08:00,0.09554626431557897,2585.06,2068.0480000000002,0.060149063806580624,0,0.1002,0.0239,0.0,0.1241,256.64
17491,5981.07,16.95,18,2011-12-08 16:18:00,0.14265006094227287,5964.12,4771.296,0.0028339410841204,0,0.0047,0.0357,0.0,0.0404,192.76
17492,1122.42,0.0,3,2011-04-05 15:21:00,0.11671210420341761,1122.42,897.9360000000001,0.0,247,0.0,0.0292,0.25,0.2792,250.7
17493,100.91000000000001,0.0,1,2010-11-19 16:57:00,0.17540382519076408,100.91000000000001,80.72800000000001,0.0,384,0.0,0.0439,0.25,0.2939,23.73
17494,54.699999999999996,0.0,1,2010-07-26 10:06:00,0.36380255941499084,54.699999999999996,43.76,0.0,501,0.0,0.091,0.25,0.341,14.92
17495,806.72,47.65,4,2011-12-02 12:08:00,0.07586275287584292,759.07,607.2560000000001,0.0590663427211424,7,0.0984,0.019,0.0194,0.1368,83.07
17496,1412.89,27.0,5,2010-12-16 08:39:00,0.07357260650156772,1385.89,1108.7120000000002,0.01910976792248512,358,0.0318,0.0184,0.25,0.3002,332.84
17497,287.25,0.0,2,2010-11-14 14:17:00,0.3237597911227154,287.25,229.8,0.0,389,0.0,0.0809,0.25,0.3309,76.04
17498,272.22,0.0,1,2011-09-25 12:25:00,0.10910293145250165,272.22,217.77600000000004,0.0,75,0.0,0.0273,0.2083,0.2356,51.31
17499,1341.39,44.550000000000004,3,2011-02-23 09:14:00,0.05703039384519043,1296.8400000000001,1037.4720000000002,0.033211817592199135,289,0.0554,0.0143,0.25,0.3197,331.68
17500,1138.0,0.0,3,2011-11-22 14:25:00,0.9710017574692443,1138.0,910.4000000000001,0.0,16,0.0,0.2428,0.0444,0.2872,261.47
17501,288.6,0.0,2,2011-05-03 09:47:00,0.08835758835758835,288.6,230.88000000000002,0.0,220,0.0,0.0221,0.25,0.2721,62.82
17502,689.1,0.0,4,2011-11-30 13:13:00,0.07705703090988246,689.1,551.2800000000001,0.0,8,0.0,0.0193,0.0222,0.0415,22.88
17503,558.96,0.0,2,2011-12-07 09:18:00,0.15832975525976814,558.96,447.16800000000006,0.0,2,0.0,0.0396,0.0056,0.0452,20.21
17504,9565.12,251.75,19,2011-05-17 12:59:00,0.06799182864407347,9313.37,7450.696000000001,0.026319586163059114,205,0.0439,0.017,0.25,0.3109,2316.42
17505,2435.48,0.0,5,2011-07-01 12:50:00,0.048861004812193076,2435.48,1948.384,0.0,161,0.0,0.0122,0.25,0.2622,510.87
17506,302.2,7.91,2,2011-09-30 12:54:00,0.10456651224354732,294.28999999999996,235.432,0.026174718729318334,69,0.0436,0.0261,0.1917,0.2614,61.54
17507,605.58,0.0,2,2011-03-23 11:48:00,0.039136034875656395,605.58,484.46400000000006,0.0,261,0.0,0.0098,0.25,0.2598,125.86
17508,4579.23,32.45,9,2011-03-04 08:10:00,0.0890979487817821,4546.78,3637.424,0.007086344210707915,280,0.0118,0.0223,0.25,0.2841,1033.39
17509,6115.14,14.4,11,2011-10-13 12:16:00,0.03434099628136068,6100.740000000001,4880.592000000001,0.0023548111735790184,57,0.0039,0.0086,0.1583,0.1708,833.61
17510,514.56,0.0,2,2011-11-15 10:00:00,0.07695895522388059,514.56,411.64799999999997,0.0,24,0.0,0.0192,0.0667,0.0859,35.36
17511,175603.55,3717.57,85,2011-12-07 10:12:00,0.03466216941513996,171885.97999999998,137508.78399999999,0.021170243995636766,2,0.0353,0.0087,0.0056,0.0496,6820.44
17512,5467.820000000001,35.55,20,2011-11-11 12:11:00,0.24624073213821962,5432.27,4345.816000000001,0.006501677085200316,28,0.0108,0.0616,0.0778,0.1502,652.74
17513,1158.8,0.0,3,2011-09-28 16:42:00,0.17190196755264067,1158.8,927.04,0.0,71,0.0,0.043,0.1972,0.2402,222.68
17514,542.83,0.0,2,2011-08-03 15:45:00,0.06189783173369195,542.83,434.26400000000007,0.0,127,0.0,0.0155,0.25,0.2655,115.3
17515,1617.46,0.0,9,2011-11-08 14:04:00,0.047296378272105644,1617.46,1293.968,0.0,30,0.0,0.0118,0.0833,0.0951,123.06
17516,957.55,0.0,6,2011-11-24 16:51:00,0.02663046316119263,957.55,766.04,0.0,14,0.0,0.0067,0.0389,0.0456,34.93
17517,153.94,0.0,1,2011-02-04 11:48:00,0.16564895413797584,153.94,123.152,0.0,308,0.0,0.0414,0.25,0.2914,35.89
17518,329.42,0.0,2,2010-10-10 12:40:00,0.06040920405561289,329.42,263.536,0.0,425,0.0,0.0151,0.25,0.2651,69.86
17519,5109.47,6.669999999999999,17,2011-11-22 16:43:00,0.12652975748952436,5102.8,4082.2400000000002,0.0013054191530628419,16,0.0022,0.0316,0.0444,0.0782,319.23
17520,546.81,0.0,1,2011-10-17 12:04:00,0.062178818968197366,546.81,437.448,0.0,53,0.0,0.0155,0.1472,0.1627,71.17
17521,1278.06,1.25,6,2011-11-15 14:00:00,0.035209614572085816,1276.81,1021.448,0.0009780448492246062,23,0.0016,0.0088,0.0639,0.0743,75.89
17522,1070.71,0.0,5,2011-12-08 12:31:00,0.14345621129904454,1070.71,856.5680000000001,0.0,1,0.0,0.0359,0.0028,0.0387,33.15
17523,652.74,0.0,4,2011-11-28 13:20:00,0.34079419064252225,652.74,522.192,0.0,10,0.0,0.0852,0.0278,0.113,59.01
17524,539.14,30.24,4,2010-12-13 14:32:00,0.09793374633675854,508.9,407.12,0.05608932744741625,360,0.0935,0.0245,0.25,0.368,149.82
17525,1161.9,0.0,3,2010-12-15 12:05:00,0.16447198554092435,1161.9,929.5200000000001,0.0,359,0.0,0.0411,0.25,0.2911,270.58
17526,4166.04,489.19999999999993,16,2011-12-08 18:56:00,0.22690612668145285,3676.84,2941.472,0.11742566081938723,0,0.1957,0.0567,0.0,0.2524,742.43
17527,939.37,50.510000000000005,6,2011-10-17 12:32:00,0.06786463267934892,888.86,711.0880000000001,0.05377007994719866,53,0.0896,0.017,0.1472,0.2538,180.47
17528,3628.5,88.4,11,2011-12-08 13:27:00,0.06539892517569243,3540.1,2832.08,0.024362684304809153,0,0.0406,0.0163,0.0,0.0569,161.15
17529,1240.25,0.0,2,2010-04-08 17:51:00,0.031929046563192905,1240.25,992.2,0.0,609,0.0,0.008,0.25,0.258,255.99
17530,3141.51,0.95,13,2011-12-08 18:42:00,0.022887082963288355,3140.5600000000004,2512.4480000000003,0.0003024023479154928,0,0.0005,0.0057,0.0,0.0062,15.58
17531,1266.82,75.6,9,2011-08-11 10:19:00,0.06914952400498887,1191.22,952.9760000000001,0.05967698647005889,120,0.0995,0.0173,0.25,0.3668,349.55
17532,65.34,0.0,1,2010-11-19 08:13:00,0.4591368227731864,65.34,52.272000000000006,0.0,385,0.0,0.1148,0.25,0.3648,19.07
17533,34.8,0.0,1,2010-10-01 09:14:00,1.0,34.8,27.84,0.0,434,0.0,0.25,0.25,0.5,13.92
17534,1668.83,0.0,5,2011-10-17 12:47:00,0.05962260985241157,1668.83,1335.064,0.0,53,0.0,0.0149,0.1472,0.1621,216.41
17535,164.4,0.0,1,2011-03-04 15:20:00,0.10766423357664234,164.4,131.52,0.0,279,0.0,0.0269,0.25,0.2769,36.42
17536,364.83,0.0,3,2011-06-15 13:23:00,0.16446015952635476,364.83,291.864,0.0,176,0.0,0.0411,0.25,0.2911,84.96
17537,897.62,0.0,2,2011-11-10 10:56:00,0.04545353267529689,897.62,718.096,0.0,29,0.0,0.0114,0.0806,0.092,66.06
17538,98.42,0.0,1,2011-11-14 12:12:00,0.16866490550701077,98.42,78.736,0.0,25,0.0,0.0422,0.0694,0.1116,8.79
17539,1226.57,179.5,7,2010-04-01 15:45:00,0.03864434969060063,1047.07,837.656,0.1463430542080762,616,0.2439,0.0097,0.25,0.5036,421.84
17540,1590.6000000000001,8.5,7,2011-12-01 09:00:00,0.18549603923047905,1582.1000000000001,1265.6800000000003,0.005343895385389161,8,0.0089,0.0464,0.0222,0.0775,98.09
17541,124.46,0.0,1,2010-07-18 11:36:00,0.1598907279447212,124.46,99.568,0.0,509,0.0,0.04,0.25,0.29,28.87
17542,341.7,0.0,3,2011-03-15 11:45:00,0.07726075504828797,341.7,273.36,0.0,269,0.0,0.0193,0.25,0.2693,73.62
17543,120.05,0.0,1,2010-06-08 12:41:00,0.12494793835901707,120.05,96.04,0.0,549,0.0,0.0312,0.25,0.2812,27.01
17544,960.69,0.0,3,2010-11-14 15:08:00,0.055272772694625744,960.69,768.5520000000001,0.0,389,0.0,0.0138,0.25,0.2638,202.74
17545,1448.54,0.0,6,2011-10-27 14:04:00,0.19136509865105555,1448.54,1158.832,0.0,42,0.0,0.0478,0.1167,0.1645,190.63
17547,727.85,47.300000000000004,4,2010-12-02 14:29:00,0.19207254241945457,680.5500000000001,544.44,0.0649859174280415,371,0.1083,0.048,0.25,0.4063,221.21
17548,731.26,386.26,6,2011-05-06 10:00:00,0.11322922079698057,345.0,276.0,0.5282115800125811,217,0.5,0.0283,0.25,0.7783,214.81
17549,148.86,0.0,2,2011-11-16 09:59:00,0.3204353083434099,148.86,119.08800000000002,0.0,23,0.0,0.0801,0.0639,0.144,17.15
17550,2547.64,341.09999999999997,10,2011-05-26 14:09:00,0.04215666263679327,2206.54,1765.232,0.13388861848612832,196,0.2231,0.0105,0.25,0.4836,853.67
17551,306.84,0.0,1,2010-12-15 14:12:00,0.09777082518576458,306.84,245.47199999999998,0.0,358,0.0,0.0244,0.25,0.2744,67.36
17552,3085.29,46.09,16,2011-10-28 12:14:00,0.04213542325032655,3039.2,2431.36,0.0149386281354427,42,0.0249,0.0105,0.1167,0.1521,369.81
17553,3757.6,0.0,4,2011-08-02 10:00:00,0.665318288269108,3757.6,3006.08,0.0,129,0.0,0.1663,0.25,0.4163,1251.43
17554,1952.45,0.0,5,2011-12-08 14:15:00,0.0979538528515455,1952.45,1561.96,0.0,0,0.0,0.0245,0.0,0.0245,38.27
17555,1057.74,0.0,5,2011-11-20 12:22:00,0.019286403085824494,1057.74,846.192,0.0,19,0.0,0.0048,0.0528,0.0576,48.74
17556,300.67,0.0,2,2011-05-18 10:48:00,0.24944291083247414,300.67,240.53600000000003,0.0,205,0.0,0.0624,0.25,0.3124,75.14
17557,575.46,0.0,4,2011-11-25 12:57:00,0.1376290272130122,575.46,460.36800000000005,0.0,13,0.0,0.0344,0.0361,0.0705,32.46
17558,259.17,0.0,1,2010-11-11 14:36:00,0.12269938650306748,259.17,207.336,0.0,392,0.0,0.0307,0.25,0.2807,58.2
17559,167.62,0.0,1,2010-07-15 12:02:00,0.1574991051187209,167.62,134.096,0.0,512,0.0,0.0394,0.25,0.2894,38.81
17560,1895.8,0.0,9,2011-09-06 09:18:00,0.16623588986179977,1895.8,1516.64,0.0,94,0.0,0.0416,0.25,0.2916,442.25
17561,722.34,0.0,4,2011-11-20 12:53:00,0.031979400282415485,722.34,577.8720000000001,0.0,18,0.0,0.008,0.05,0.058,33.52
17562,1122.38,15.0,8,2011-11-25 14:21:00,0.07412819187797359,1107.38,885.9040000000001,0.013364457670307738,13,0.0223,0.0185,0.0361,0.0769,68.13
17563,392.38,83.10000000000001,5,2010-05-10 14:55:00,0.0902186655792854,309.28,247.42399999999998,0.2117844946225598,577,0.353,0.0226,0.25,0.6256,154.79
17564,454.01,0.0,3,2011-11-15 13:27:00,0.08986586198541882,454.01,363.208,0.0,23,0.0,0.0225,0.0639,0.0864,31.38
17565,131.83,0.0,1,2010-05-02 11:54:00,0.09026776909656375,131.83,105.46400000000001,0.0,586,0.0,0.0226,0.25,0.2726,28.75
17566,901.21,0.0,2,2011-12-01 19:54:00,0.06224964214777909,901.21,720.9680000000001,0.0,7,0.0,0.0156,0.0194,0.035,25.23
17567,5356.03,318.92,11,2011-12-02 15:48:00,0.058461211008900255,5037.11,4029.688,0.059544102628252646,6,0.0992,0.0146,0.0167,0.1305,525.87
17568,382.79,0.0,1,2010-03-16 16:45:00,0.10188353927741059,382.79,306.232,0.0,632,0.0,0.0255,0.25,0.2755,84.37
17569,344.14,0.0,1,2011-01-11 14:15:00,0.11785901086767014,344.14,275.312,0.0,331,0.0,0.0295,0.25,0.2795,76.95
17570,100.0,100.0,2,2010-11-23 13:54:00,1.0,0.0,0.0,1.0,380,0.5,0.25,0.25,1.0,0.0
17571,1703.75,0.0,5,2011-10-20 15:57:00,0.02641232575201761,1703.75,1363.0,0.0,49,0.0,0.0066,0.1361,0.1427,194.5
17572,723.01,0.0,10,2011-09-29 17:53:00,0.32489177189803736,723.01,578.408,0.0,70,0.0,0.0812,0.1944,0.2756,159.41
17573,380.6,17.700000000000003,4,2011-11-10 13:01:00,0.07945349448239622,362.90000000000003,290.32000000000005,0.046505517603783506,28,0.0775,0.0199,0.0778,0.1752,50.86
17574,185.65,0.0,1,2011-04-11 09:47:00,0.19229733369243202,185.65,148.52,0.0,242,0.0,0.0481,0.25,0.2981,44.27
17575,171.7,0.0,1,2010-02-10 13:48:00,0.3721607454863134,171.7,137.35999999999999,0.0,666,0.0,0.093,0.25,0.343,47.11
17576,9056.81,171.15,45,2011-12-01 18:12:00,0.061075588424621914,8885.66,7108.528,0.018897382190859697,7,0.0315,0.0153,0.0194,0.0662,470.58
17577,348.75,0.0,2,2010-03-04 13:01:00,0.13419354838709677,348.75,279.0,0.0,644,0.0,0.0335,0.25,0.2835,79.1
17578,1047.33,43.6,10,2011-06-02 11:42:00,0.07562086448397354,1003.7299999999999,802.9839999999999,0.04162966782198543,190,0.0694,0.0189,0.25,0.3383,271.65
17579,753.28,8.7,5,2011-12-05 12:28:00,0.05303472812234495,744.5799999999999,595.664,0.011549490229396771,4,0.0192,0.0133,0.0111,0.0436,25.97
17580,545.27,0.0,5,2011-04-01 12:41:00,0.10205953014103106,545.27,436.216,0.0,252,0.0,0.0255,0.25,0.2755,120.18
17581,18757.75,510.28000000000003,53,2011-12-09 12:21:00,0.028894723514280764,18247.47,14597.976000000002,0.02720368914182138,0,0.0453,0.0072,0.0,0.0525,766.39
17582,1450.7,17.0,6,2011-04-17 13:18:00,0.1494106293513476,1433.7,1146.96,0.01171848073343903,235,0.0195,0.0374,0.25,0.3069,352.0
17583,135.95,0.0,1,2010-05-28 14:24:00,0.17101875689591764,135.95,108.75999999999999,0.0,559,0.0,0.0428,0.25,0.2928,31.84
17584,5309.42,15.0,7,2011-12-02 17:12:00,0.06839730140015293,5294.42,4235.536,0.0028251673440790144,6,0.0047,0.0171,0.0167,0.0385,163.07
17585,2093.3,0.0,7,2011-08-22 13:30:00,0.04031911336167773,2093.3,1674.6400000000003,0.0,108,0.0,0.0101,0.25,0.2601,435.57
17586,167.4,0.0,1,2010-03-30 13:12:00,0.26881720430107525,167.4,133.92000000000002,0.0,618,0.0,0.0672,0.25,0.3172,42.48
17587,181.66,0.0,1,2010-03-21 14:16:00,0.07442474953209292,181.66,145.328,0.0,627,0.0,0.0186,0.25,0.2686,39.04
17588,2939.55,37.9,9,2011-08-31 13:37:00,0.33678624279226416,2901.65,2321.32,0.012893129900835161,99,0.0215,0.0842,0.25,0.3557,825.69
17589,14049.87,145.05,21,2011-10-10 16:58:00,0.0336835856844227,13904.820000000002,11123.856000000002,0.010323938940360303,59,0.0172,0.0084,0.1639,0.1895,2107.97
17590,1479.22,0.0,3,2011-12-07 12:55:00,0.07250442800935628,1479.22,1183.376,0.0,1,0.0,0.0181,0.0028,0.0209,24.73
17591,2776.67,10.95,9,2011-09-27 13:42:00,0.1010202868904119,2765.7200000000003,2212.5760000000005,0.00394357269679148,72,0.0066,0.0253,0.2,0.2319,513.1
17592,148.3,148.3,2,2009-12-01 10:49:00,0.08597437626432905,0.0,0.0,1.0,738,0.5,0.0215,0.25,0.7715,0.0
17593,8095.8,51.800000000000004,15,2011-12-06 10:30:00,0.024864744682427924,8044.0,6435.200000000001,0.006398379406605895,3,0.0107,0.0062,0.0083,0.0252,162.17
17594,2497.88,0.0,4,2011-09-15 16:34:00,0.04623921085080148,2497.88,1998.304,0.0,84,0.0,0.0116,0.2333,0.2449,489.38
17595,388.79,0.0,2,2011-11-27 16:08:00,0.08919982509838216,388.79,311.03200000000004,0.0,11,0.0,0.0223,0.0306,0.0529,16.45
17596,4920.67,13.35,14,2011-11-16 14:11:00,0.07797718603360924,4907.32,3925.8559999999998,0.002713045174742464,22,0.0045,0.0195,0.0611,0.0851,334.09
17597,3484.09,58.8,7,2011-05-10 11:54:00,0.05955644084969103,3425.29,2740.232,0.016876716732346177,213,0.0281,0.0149,0.25,0.293,802.89
17598,409.98,0.0,1,2010-11-23 17:43:00,0.22391336162739647,409.98,327.98400000000004,0.0,380,0.0,0.056,0.25,0.306,100.36
17599,52.05,7.5,3,2010-09-01 12:17:00,0.3804034582132565,44.55,35.64,0.1440922190201729,464,0.2402,0.0951,0.25,0.5853,20.86
17600,161.67000000000002,0.0,1,2011-11-22 09:43:00,0.1224717016143997,161.67000000000002,129.336,0.0,17,0.0,0.0306,0.0472,0.0778,10.06
17601,421.48,0.0,2,2011-04-14 18:02:00,0.08897219322387775,421.48,337.184,0.0,238,0.0,0.0222,0.25,0.2722,91.78
17602,7451.13,113.7,18,2011-12-07 13:53:00,0.06462107089797119,7337.43,5869.944,0.01525943044880441,1,0.0254,0.0162,0.0028,0.0444,260.63
17603,1793.48,1673.47,11,2011-10-20 19:19:00,0.13939380422418984,120.00999999999999,96.008,0.93308539822022,49,0.5,0.0348,0.1361,0.6709,64.41
17604,945.9300000000001,0.0,6,2011-05-06 13:43:00,0.04300529637499603,945.9300000000001,756.7440000000001,0.0,216,0.0,0.0108,0.25,0.2608,197.36
17605,160.75,0.0,1,2010-04-28 14:45:00,0.4230171073094868,160.75,128.6,0.0,589,0.0,0.1058,0.25,0.3558,45.76
17606,87.30000000000001,0.0,1,2009-12-02 13:32:00,0.2027491408934708,87.30000000000001,69.84000000000002,0.0,736,0.0,0.0507,0.25,0.3007,21.0
17607,333.81,0.0,1,2010-11-28 13:11:00,0.10694706569605465,333.81,267.048,0.0,375,0.0,0.0267,0.25,0.2767,73.89
17608,498.53,0.0,4,2011-11-06 13:06:00,0.035504382885683916,498.53,398.824,0.0,32,0.0,0.0089,0.0889,0.0978,39.0
17609,1894.34,135.35,14,2011-10-30 12:28:00,0.06445516644319393,1758.99,1407.192,0.07144968696221375,40,0.1191,0.0161,0.1111,0.2463,346.59
17610,1529.49,101.65,8,2010-06-17 16:34:00,0.04628993978384952,1427.84,1142.272,0.06646006185068226,539,0.1108,0.0116,0.25,0.3724,425.38
17611,8371.98,166.6,35,2011-12-06 09:46:00,0.019153175234532333,8205.38,6564.304,0.019899713090571168,3,0.0332,0.0048,0.0083,0.0463,303.93
17612,5394.86,238.72,32,2011-10-17 14:59:00,0.05848159173732034,5156.139999999999,4124.911999999999,0.044249526401055825,52,0.0737,0.0146,0.1444,0.2327,959.87
17613,4559.150000000001,49.78,17,2011-11-17 10:51:00,0.06988144719958765,4509.370000000001,3607.496000000001,0.010918701951021572,22,0.0182,0.0175,0.0611,0.0968,349.21
17614,390.07,0.0,1,2011-10-13 16:01:00,0.0479913861614582,390.07,312.05600000000004,0.0,56,0.0,0.012,0.1556,0.1676,52.3
17615,733.2,7.5,7,2011-08-01 14:06:00,0.14402618657937807,725.7,580.5600000000001,0.0102291325695581,129,0.017,0.036,0.25,0.303,175.91
17616,1060.8,0.0,4,2011-06-19 10:11:00,1.0,1060.8,848.64,0.0,173,0.0,0.25,0.25,0.5,424.32
17617,395.33,158.05,2,2010-05-30 12:48:00,0.1176232514608049,237.27999999999997,189.82399999999998,0.39979257835226273,558,0.5,0.0294,0.25,0.7794,147.95
17618,4073.2400000000002,25.3,13,2011-12-04 11:50:00,0.029571054001237343,4047.94,3238.3520000000003,0.006211271616698255,5,0.0104,0.0074,0.0139,0.0317,102.66
17619,218.52,0.0,1,2011-01-31 14:18:00,0.0727622185612301,218.52,174.81600000000003,0.0,311,0.0,0.0182,0.25,0.2682,46.89
17620,81.44,0.0,1,2011-10-11 12:08:00,0.4174852652259332,81.44,65.152,0.0,59,0.0,0.1044,0.1639,0.2683,17.48
17621,3175.12,145.8,8,2011-11-18 17:11:00,0.12849908034971907,3029.3199999999997,2423.4559999999997,0.04591952430144373,20,0.0765,0.0321,0.0556,0.1642,397.93
17622,1130.21,5.04,3,2010-04-22 11:23:00,0.10564408384282566,1125.17,900.1360000000001,0.004459348262712239,596,0.0074,0.0264,0.25,0.2838,255.46
17623,2383.67,0.0,7,2011-11-07 11:32:00,0.048161029001497685,2383.67,1906.9360000000001,0.0,32,0.0,0.012,0.0889,0.1009,192.41
